"smallest-text-minus href","listing-image src","listing-text-new","listing-text-new 2","fade-out-content-wrapper","fade-out-content-wrapper 2","fade-out-content-wrapper 3","fade-out-content-wrapper href 4","db","fade-out-content-wrapper 4","fade-out-content-wrapper 5","fade-out-content-wrapper 6"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-edition-m-sport/soz-al-2023-bmw-320i-m-sport-yeni-ekran-e-bagaj-head-up/25964743","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 320i Edition M Sport","SÖZ AL 2023 BMW 320i M SPORT YENİ EKRAN/E.BAGAJ/HEAD UP","2023","15.000","Siyah","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-edition-m-sport/soz-al-2023-bmw-320i-m-sport-yeni-ekran-e-bagaj-head-up/25964743","2.889.000 TL","23 Temmuz 2024","İstanbul","Pendik"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-ed-m-plus/125-binde-hatasiz-boyasiz-recaro-koltuk/25964730","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 320i ED M Plus","125 BINDE - HATASIZ BOYASIZ - RECARO KOLTUK","2014","125.000","Beyaz","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-ed-m-plus/125-binde-hatasiz-boyasiz-recaro-koltuk/25964730","1.365.000 TL","23 Temmuz 2024","Ankara","Mamak"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-ed-40th-year-edition/116-binde-melbourne-kirmizi/25964722","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 320i ED 40th Year Edition","116 BINDE - MELBOURNE KIRMIZI","2016","116.000","Kırmızı","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-ed-40th-year-edition/116-binde-melbourne-kirmizi/25964722","1.665.000 TL","23 Temmuz 2024","Ankara","Mamak"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-ed-m-plus/98-binde-hatasiz-boyasiz-tramersiz-makyajli-kasa/25964705","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 320i ED M Plus","98 BİNDE - HATASIZ - BOYASIZ - TRAMERSİZ - MAKYAJLI KASA","2015","98.000","Beyaz","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-ed-m-plus/98-binde-hatasiz-boyasiz-tramersiz-makyajli-kasa/25964705","1.428.000 TL","23 Temmuz 2024","Ankara","Mamak"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-ed-m-plus/148-binde-hatasiz-boyasiz-recaro-koltuk/25964524","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 320i ED M Plus","148 BINDE - HATASIZ BOYASIZ - RECARO KOLTUK","2014","148.000","Füme","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-ed-m-plus/148-binde-hatasiz-boyasiz-recaro-koltuk/25964524","1.295.000 TL","23 Temmuz 2024","Ankara","Mamak"
"https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-318i-standart/sahibinden-bmw-3-serisi-318i-standart-1992-model/25958198","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 318i Standart","Sahibinden BMW 3 Serisi 318i Standart 1992 Model","1992","265.000","Beyaz","https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-318i-standart/sahibinden-bmw-3-serisi-318i-standart-1992-model/25958198","345.000 TL","23 Temmuz 2024","Kocaeli","Çayırova"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320d-premium-line/sur-dan-2018-bmw-320d-xdrive-109-bin-km-hatasiz/25964585","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 320d Premium Line","*SUR DAN*2018*BMW 320d xDrive 109 BİN KM*HATASIZ*","2018","109.000","Siyah","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320d-premium-line/sur-dan-2018-bmw-320d-xdrive-109-bin-km-hatasiz/25964585","1.698.000 TL","23 Temmuz 2024","Kırşehir","Merkez"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-ed-m-plus/2015-hatasiz-boyasiz-tramersiz-recaro-hifi-ses-sis/25964516","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 320i ED M Plus","2015 - HATASIZ - BOYASIZ - TRAMERSİZ - RECARO - HİFİ SES SİS.","2015","155.000","Beyaz","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-ed-m-plus/2015-hatasiz-boyasiz-tramersiz-recaro-hifi-ses-sis/25964516","1.325.000 TL","23 Temmuz 2024","Ankara","Mamak"
"https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-318i-standart/sahibinden-bmw-3-serisi-318i-standart-2000-model/25481939","https://arbstorage.mncdn.com/ilanfotograflari/2024/05/23/25481939/b30ae117-046c-4df8-9e18-09d258aa10b8_image_for_silan_25481939_240x180.jpg","BMW 3 Serisi 318i Standart","Sahibinden BMW 3 Serisi 318i Standart 2000 Model","2000","240.000","Gri","https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-318i-standart/sahibinden-bmw-3-serisi-318i-standart-2000-model/25481939","520.000 TL","23 Temmuz 2024","İstanbul","Sancaktepe"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-ed-luxury-line-plus/kivanc-otomotivden-2014-bmw-320i-ed/22082290","https://arbstorage.mncdn.com/ilanfotograflari/2023/03/03/22082290/3511ca9a-6142-42f4-9c69-df3989421b43_image_for_silan_22082290_240x180.jpg","BMW 3 Serisi 320i ED Luxury Line Plus","KIVANÇ OTOMOTİV’den 2014 BMW 320i ED","2014","235.000","Lacivert","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-ed-luxury-line-plus/kivanc-otomotivden-2014-bmw-320i-ed/22082290","1.125.000 TL","23 Temmuz 2024","Kayseri","Kocasinan"
"https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320i-premium/sahibinden-bmw-3-serisi-320i-premium-2010-model-malatya/25482600","https://arbstorage.mncdn.com/ilanfotograflari/2024/05/23/25482600/0bb3bf64-a0d3-45a0-8624-b456dd906e51_image_for_silan_25482600_240x180.jpg","BMW 3 Serisi 320i Premium","Sahibinden BMW 3 Serisi 320i Premium 2010 Model Malatya","2010","174.000","Beyaz","https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320i-premium/sahibinden-bmw-3-serisi-320i-premium-2010-model-malatya/25482600","1.100.000 TL","23 Temmuz 2024","Malatya","Yeşilyurt"
"https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320d-m-sport/sahibinden-bmw-3-serisi-320d-m-sport-2012-model/25957532","https://arbstorage.mncdn.com/ilanfotograflari/2024/07/22/25957532/869c446d-68fb-484b-b70f-a720855fe8e8_image_for_silan_25957532_240x180.jpg","BMW 3 Serisi 320d M Sport","Sahibinden BMW 3 Serisi 320d M Sport 2012 Model","2012","248.000","Beyaz","https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320d-m-sport/sahibinden-bmw-3-serisi-320d-m-sport-2012-model/25957532","905.000 TL","23 Temmuz 2024","Samsun","Atakum"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-edition-m-sport/2023-bmw-3-20i-edition-m-sport-ilk-elden-hatasiz-tramersiz/25477586","https://arbstorage.mncdn.com/ilanfotograflari/2024/05/23/25477586/6c73b3d3-30f4-4660-bca3-0d8ead0b4216_image_for_silan_25477586_240x180.jpg","BMW 3 Serisi 320i Edition M Sport","2023 BMW 3.20i EDİTİON M SPORT-İLK ELDEN-HATASIZ-TRAMERSİZ-","2023","6.173","Kırmızı","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-edition-m-sport/2023-bmw-3-20i-edition-m-sport-ilk-elden-hatasiz-tramersiz/25477586","3.250.000 TL","23 Temmuz 2024","Ankara","Çankaya"
"https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-316i-comfort/sahibinden-bmw-3-serisi-316i-comfort-2013-model/25478512","https://arbstorage.mncdn.com/ilanfotograflari/2024/05/23/25478512/19452ce1-f506-4dc4-ae5a-e9c83b5c875a_image_for_silan_25478512_240x180.jpg","BMW 3 Serisi 316i Comfort","Sahibinden BMW 3 Serisi 316i Comfort 2013 Model","2013","75.800","Beyaz","https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-316i-comfort/sahibinden-bmw-3-serisi-316i-comfort-2013-model/25478512","1.100.000 TL","23 Temmuz 2024","İstanbul","Ataşehir"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-sport-line/kosifler-oto-bostanci-2021-model-bmw-320i-sportline/25470574","https://arbstorage.mncdn.com/ilanfotograflari/2024/05/22/25470574/b6758ba3-20ea-4815-910c-4bf8f0315bbb_image_for_silan_25470574_240x180.jpg","BMW 3 Serisi 320i Sport Line","KOSİFLER OTO BOSTANCI 2021 MODEL BMW 320İ SPORTLİNE","2021","51.286","Gri","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-sport-line/kosifler-oto-bostanci-2021-model-bmw-320i-sportline/25470574","2.195.000 TL","23 Temmuz 2024","İstanbul","Ataşehir"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-ed-sport-line/kosifler-oto-bostanci-2014-model-bmw-320ied-sport-line/25450540","https://arbstorage.mncdn.com/ilanfotograflari/2024/05/20/25450540/f647c6dd-5c13-43ac-80f5-309db8388b73_image_for_silan_25450540_240x180.jpg","BMW 3 Serisi 320i ED Sport Line","KOSİFLER OTO BOSTANCI 2014 MODEL BMW 320İED SPORT LİNE","2014","134.877","Beyaz","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-ed-sport-line/kosifler-oto-bostanci-2014-model-bmw-320ied-sport-line/25450540","1.375.000 TL","23 Temmuz 2024","İstanbul","Ataşehir"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-ed-m-plus/utk-motors-makyajli-lci-orjinal-m-plus-19-jant-175-bin-kmde/25963890","https://arbstorage.mncdn.com/ilanfotograflari/2024/07/23/25963890/dbe57e45-85a6-4b83-94f2-c8558a8f0e65_image_for_silan_25963890_240x180.jpg","BMW 3 Serisi 320i ED M Plus","UTK MOTORS | MAKYAJLI LCİ ORJİNAL M PLUS 19 JANT 175 BİN KMDE","2016","175.000","Beyaz","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-ed-m-plus/utk-motors-makyajli-lci-orjinal-m-plus-19-jant-175-bin-kmde/25963890","1.080.000 TL","23 Temmuz 2024","Samsun","Terme"
"https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320i-ed-sport-line/sahibinden-bmw-3-serisi-320i-ed-sport-line-2014-model-142-binde/25955791","https://arbstorage.mncdn.com/ilanfotograflari/2024/07/22/25955791/78481950-fb77-4383-9686-d8d5f8dc5dd6_image_for_silan_25955791_240x180.jpg","BMW 3 Serisi 320i ED Sport Line","Sahibinden BMW 3 Serisi 320i ED Sport Line 2014 Model 142 binde","2014","142.000","Kırmızı","https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320i-ed-sport-line/sahibinden-bmw-3-serisi-320i-ed-sport-line-2014-model-142-binde/25955791","1.280.000 TL","23 Temmuz 2024","Bursa","Osmangazi"
"https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320d-sport-line/sahibinden-bmw-3-serisi-320d-sport-line-2013-model/25955344","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 320d Sport Line","Sahibinden BMW 3 Serisi 320d Sport Line 2013 Model","2013","157.000","Beyaz","https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320d-sport-line/sahibinden-bmw-3-serisi-320d-sport-line-2013-model/25955344","1.280.000 TL","23 Temmuz 2024","Ankara","Etimesgut"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-ed-sport-line/msy-cars-bmw-3-serisi-320i-ed-sport-line-2015/25850881","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 320i ED Sport Line","MSY CARS BMW 3 Serisi 320i ED Sport Line 2015","2015","110.000","Siyah","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-ed-sport-line/msy-cars-bmw-3-serisi-320i-ed-sport-line-2015/25850881","1.350.000 TL","23 Temmuz 2024","Ankara","Keçiören"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i/2008-320i-full-orjinal-tramersiz-degisensiz-1prc-lokal/25847327","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 320i","2008 320İ FULL ORJİNAL TRAMERSİZ DEĞİŞENSİZ 1PRC LOKAL","2008","250.000","Gri (Gümüş)","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i/2008-320i-full-orjinal-tramersiz-degisensiz-1prc-lokal/25847327","763.000 TL","23 Temmuz 2024","İstanbul","Bağcılar"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-318i-edition-m-sport/bmw-3-18i-edition-m-sport-executive-2017-model-62-000km-orijinal/25731721","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 318i Edition M Sport","BMW 3.18i EDİTİON M SPORT EXECUTİVE 2017 MODEL 62.000KM ORİJİNAL","2017","62.000","Gri (Gümüş)","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-318i-edition-m-sport/bmw-3-18i-edition-m-sport-executive-2017-model-62-000km-orijinal/25731721","1.790.000 TL","23 Temmuz 2024","İstanbul","Bağcılar"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-316i-m-sport/galeriden-bmw-3-serisi-316i-m-sport-2012-model-diyarbakir/25853564","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 316i M Sport","Galeriden BMW 3 Serisi 316i M Sport 2012 Model Diyarbakır","2012","230.000","Beyaz","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-316i-m-sport/galeriden-bmw-3-serisi-316i-m-sport-2012-model-diyarbakir/25853564","710.000 TL","23 Temmuz 2024","Diyarbakır","Kayapınar"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i/galeriden-bmw-3-serisi-320i-2001-model-adana/25848526","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 320i","Galeriden BMW 3 Serisi 320i 2001 Model Adana","2001","340.000","Mavi (metalik)","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i/galeriden-bmw-3-serisi-320i-2001-model-adana/25848526","479.000 TL","23 Temmuz 2024","Adana","Ceyhan"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-318i-edition-m-sport/galeriden-bmw-3-serisi-318i-edition-m-sport-2018-model-ankara/25847320","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 318i Edition M Sport","Galeriden BMW 3 Serisi 318i Edition M Sport 2018 Model Ankara","2018","62.000","Mavi","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-318i-edition-m-sport/galeriden-bmw-3-serisi-318i-edition-m-sport-2018-model-ankara/25847320","1.695.000 TL","23 Temmuz 2024","Ankara","Etimesgut"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-ed-standart/bmw-320i-ed-dusuk-km-degisensiz-2-parca-boyali-sunroof/25733814","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 320i ED Standart","BMW 320İ ED DÜŞÜK KM! DEĞİŞENSİZ! 2 PARÇA BOYALI!SUNROOF!","2014","175.000","Siyah","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-ed-standart/bmw-320i-ed-dusuk-km-degisensiz-2-parca-boyali-sunroof/25733814","1.175.000 TL","23 Temmuz 2024","İstanbul","Bağcılar"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-ed-luxury-line/galeriden-bmw-3-serisi-320i-ed-luxury-line-2014-model-istanbul/25724362","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 320i ED Luxury Line","Galeriden BMW 3 Serisi 320i ED Luxury Line 2014 Model İstanbul","2014","187.000","Siyah","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-ed-luxury-line/galeriden-bmw-3-serisi-320i-ed-luxury-line-2014-model-istanbul/25724362","1.099.500 TL","23 Temmuz 2024","İstanbul","Ümraniye"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320d-m-sport/galeriden-bmw-3-serisi-320d-m-sport-2013-model-adana/25323643","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 320d M Sport","Galeriden BMW 3 Serisi 320d M Sport 2013 Model Adana","2013","235.000","Siyah","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320d-m-sport/galeriden-bmw-3-serisi-320d-m-sport-2013-model-adana/25323643","1.075.000 TL","23 Temmuz 2024","Adana","Seyhan"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320d-m-sport/hatasiz-320d-sunroof-m-direksiyon-led-stop-coil-k-k-12-taksit/25323022","https://arbstorage.mncdn.com/ilanfotograflari/2024/05/08/25323022/029b0c0b-b0fa-49e0-bd50-5cb9c416c956_image_for_silan_25323022_240x180.jpg","BMW 3 Serisi 320d M Sport","Hatasız 320D/Sunroof/M Direksiyon/Led/Stop/Coil/K.K 12 TAKSİT","2013","219.000","Beyaz","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320d-m-sport/hatasiz-320d-sunroof-m-direksiyon-led-stop-coil-k-k-12-taksit/25323022","1.295.000 TL","23 Temmuz 2024","Denizli","Merkezefendi"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320d-m-sport/2012-lci-msport-cic-recaro-taba-hafiza-k-ayna-perde-k-k-12-taksit/25322894","https://arbstorage.mncdn.com/ilanfotograflari/2024/05/08/25322894/060e35c6-1a30-48ab-b4f1-543691387207_image_for_silan_25322894_240x180.jpg","BMW 3 Serisi 320d M Sport","2012 LCİ MSPORT/CİC RECARO/TABA/HAFIZA/K.AYNA/PERDE/K.K 12 TAKSİT","2012","249.000","Siyah","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320d-m-sport/2012-lci-msport-cic-recaro-taba-hafiza-k-ayna-perde-k-k-12-taksit/25322894","1.160.000 TL","23 Temmuz 2024","Denizli","Merkezefendi"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-ed-m-plus/hatasiz-boyasiz-ic-dis-m-sport-sifir-kondisyon-k-k-12-taksit/25322292","https://arbstorage.mncdn.com/ilanfotograflari/2024/05/08/25322292/eeef7e69-21b2-4f37-8da1-bf3e0ccde7bd_image_for_silan_25322292_240x180.jpg","BMW 3 Serisi 320i ED M Plus","HATASIZ BOYASIZ/İÇ DIŞ M SPORT/SIFIR KONDİSYON/K.K 12 TAKSİT","2014","185.000","Beyaz","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-ed-m-plus/hatasiz-boyasiz-ic-dis-m-sport-sifir-kondisyon-k-k-12-taksit/25322292","1.299.000 TL","23 Temmuz 2024","Denizli","Merkezefendi"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-ed-40th-year-edition/2016-lci-hatasiz-boyasiz-tramersiz-40-yil-ic-kirmizi-k-k-12-taksit/25322210","https://arbstorage.mncdn.com/ilanfotograflari/2024/05/08/25322210/a9f7b391-f9d3-4071-a31d-420b90f50241_image_for_silan_25322210_240x180.jpg","BMW 3 Serisi 320i ED 40th Year Edition","2016 LCİ/HATASIZ BOYASIZ/TRAMERSİZ/40.YIL İÇ KIRMIZI/K.K 12 TAKSİT","2016","179.000","Beyaz","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-ed-40th-year-edition/2016-lci-hatasiz-boyasiz-tramersiz-40-yil-ic-kirmizi-k-k-12-taksit/25322210","1.409.000 TL","23 Temmuz 2024","Denizli","Merkezefendi"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320d-m-sport/galeriden-bmw-3-serisi-320d-m-sport-2012-model-sanliurfa/25746221","https://arbstorage.mncdn.com/ilanfotograflari/2024/06/27/25746221/06586963-00ce-4cfb-9d88-cd84f16e3cc3_image_for_silan_25746221_240x180.jpg","BMW 3 Serisi 320d M Sport","Galeriden BMW 3 Serisi 320d M Sport 2012 Model Şanlıurfa","2012","300.000","Beyaz","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320d-m-sport/galeriden-bmw-3-serisi-320d-m-sport-2012-model-sanliurfa/25746221","880.000 TL","23 Temmuz 2024","Şanlıurfa","Haliliye"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320d-standart/galeriden-bmw-3-serisi-320d-standart-2010-model-sanliurfa/25732918","https://arbstorage.mncdn.com/ilanfotograflari/2024/06/25/25732918/bffed291-09ef-4f7b-908c-49f9c0c279c3_image_for_silan_25732918_240x180.jpg","BMW 3 Serisi 320d Standart","Galeriden BMW 3 Serisi 320d Standart 2010 Model Şanlıurfa","2010","315.000","Siyah","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320d-standart/galeriden-bmw-3-serisi-320d-standart-2010-model-sanliurfa/25732918","695.000 TL","23 Temmuz 2024","Şanlıurfa","Haliliye"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-ed-standart/erbay-dan-bmw-320-ied-hatasiz-2014-model-225-000-km/25849534","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_240x180.jpg","BMW 3 Serisi 320i ED Standart","ERBAY dan BMW 320 İED HATASIZ 2014 MODEL 225.000 KM","2014","225.000","Siyah","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-ed-standart/erbay-dan-bmw-320-ied-hatasiz-2014-model-225-000-km/25849534","1.099.000 TL","23 Temmuz 2024","Balıkesir","Karesi"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-first-edition-m-sport/beylerbeyi-oto-2019-3-20i-79-000-km-first-edition-m-sport/25733379","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_240x180.jpg","BMW 3 Serisi 320i First Edition M Sport","Beylerbeyi Oto - 2019 3.20i - 79.000 KM - First Edition M Sport","2019","79.000","Gri","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-first-edition-m-sport/beylerbeyi-oto-2019-3-20i-79-000-km-first-edition-m-sport/25733379","2.250.000 TL","23 Temmuz 2024","Ankara","Yenimahalle"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320d-m-sport/ekrem-otomotiv-den-yari-pesinle-vade-takas-olur/25850651","https://arbstorage.mncdn.com/ilanfotograflari/2024/07/09/25850651/b8f3b5b3-9c06-4796-a1c3-b9b98169a8f6_image_for_silan_25850651_240x180.jpg","BMW 3 Serisi 320d M Sport","EKREM OTOMOTİV'DEN YARI PEŞİNLE VADE TAKAS OLUR","2013","257.000","Kırmızı","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320d-m-sport/ekrem-otomotiv-den-yari-pesinle-vade-takas-olur/25850651","1.450.000 TL","23 Temmuz 2024","Denizli","Acıpayam"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-318d-prestige/2017-bmw-3-18-prestige-dis-m-sport-dusuk-km-masrafsiz-sedefli-b/25849120","https://arbstorage.mncdn.com/ilanfotograflari/2024/07/09/25849120/8e44ed88-b6c0-4006-af00-f1d67dae62d6_image_for_silan_25849120_240x180.jpg","BMW 3 Serisi 318d Prestige","2017 BMW 3.18 PRESTİGE DIŞ M SPORT DÜŞÜK KM MASRAFSIZ SEDEFLİ B.","2017","183.000","Beyaz","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-318d-prestige/2017-bmw-3-18-prestige-dis-m-sport-dusuk-km-masrafsiz-sedefli-b/25849120","1.358.000 TL","23 Temmuz 2024","Denizli","Merkezefendi"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-316i-luxury-line/bay-motors-2015-luxury-line-sedef-beyaz-maun-krt-taksit-temiz/25736907","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 316i Luxury Line","BAY MOTORS 2015 LUXURY LİNE SEDEF BEYAZ MAUN KRT TAKSİT TEMİZ","2015","115.000","Beyaz","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-316i-luxury-line/bay-motors-2015-luxury-line-sedef-beyaz-maun-krt-taksit-temiz/25736907","1.175.000 TL","23 Temmuz 2024","Bursa","Osmangazi"
